review,studyid,country,yearsofstudy,studydesign,studysize,studyquality,studypopulation,eligiblitycriteria,exposure,comparatorgroup,casedefinition,casedefinitiontype,outcomeassessment,methodoffollowuporrecall,durationoffollowuporrecall,incidenceorprevalence,exposureanalysis,healthoutcomecategory,outcomereportedbypaper,exposuredefinition,numberexposed,numberofunexposed,percentageexposedcases,percentageunexposedcases,numberofexposedcases,numberofunexposedcaes,numberofexposednoncases,numberofunexposednoncases,or,lor,uor,cor,corlower95ci,corupper95ci,aor,aorlower95ci,aorupper95ci,OR_source,symptom,region,rct,logOR,logOR_L,logOR_U,logORse,query
original,UNEP 1991,Spain,1988-1990,Prospective cohort,1447,Moderate,"Beach goers, mixture of locals and tourists","Had been present at the bathing beach for at least an hour. No bathing at another beach, bathing in swimming pools, precence of allergic porcesses, problems related to toxi-infections by contaminated food and/or beverages. On the beach for at least one hour",swimmer at both beaches,Non-swimmers at polluted beach,Not reported,Can't tell,Self-repored in follow up interview,Telephone interview,5-10 days ,Incidence,any,Ear,Otitis,"Had contact with water, submerged body, head had been immersed, had swallowed seawater or whose face had been splashed by waves",2879,1924,,,27,1,2852,1923,18.20512009,2.994417906,745.6027222,,,,,,,,Ear infection (case definition not reported),Europe,No,2.901702881,1.096749902,6.614192963,1.407510996,
original,UNEP 1991,Spain,1988-1990,Prospective cohort,1447,Moderate,"Beach goers, mixture of locals and tourists","Had been present at the bathing beach for at least an hour. No bathing at another beach, bathing in swimming pools, precence of allergic porcesses, problems related to toxi-infections by contaminated food and/or beverages. On the beach for at least one hour",swimmer at both beaches,Non-swimmers at polluted beach,nausea+diarrhoea+fever,combination,Self-repored in follow up interview,Telephone interview,5-10 days ,Incidence,any,Enteric,nausea+diarrhoea+fever,"Had contact with water, submerged body, head had been immersed, had swallowed seawater or whose face had been splashed by waves",1381,66,,,0,1,1381,65,,,,,,,,,,,Gastrointestinal infection (case definition requires two or more symptoms),Europe,No,,,,,
original,UNEP 1991,Spain,1988-1990,Prospective cohort,1447,Moderate,"Beach goers, mixture of locals and tourists","Had been present at the bathing beach for at least an hour. No bathing at another beach, bathing in swimming pools, precence of allergic porcesses, problems related to toxi-infections by contaminated food and/or beverages. On the beach for at least one hour",swimmer at both beaches,Non-swimmers at polluted beach,Not reported,Single,Self-repored in follow up interview,Telephone interview,5-10 days ,Incidence,any,Enteric,Vomiting,"Had contact with water, submerged body, head had been immersed, had swallowed seawater or whose face had been splashed by waves",1381,66,,,3,1,1378,65,0.141509399,0.0112242,7.540962219,,,,,,,,Vomiting,Europe,No,-1.955389142,-4.489683151,2.020349741,1.660722733,
original,UNEP 1991,Spain,1988-1990,Prospective cohort,1447,Moderate,"Beach goers, mixture of locals and tourists","Had been present at the bathing beach for at least an hour. No bathing at another beach, bathing in swimming pools, precence of allergic porcesses, problems related to toxi-infections by contaminated food and/or beverages. On the beach for at least one hour",swimmers at both beaches,Non-swimmers at polluted beach,"any vomiting, diarrhoea, fever, nausea, abdominal pain and combinations of these",Multi-symptom,Self-repored in follow up interview,Telephone interview,5-10 days ,Incidence,any,Enteric,enteric,"Had contact with water, submerged body, head had been immersed, had swallowed seawater or whose face had been splashed by waves",1945,2318,,,14,10,1931,2308,1.673329949,0.689452827,4.220221996,,,,,,,,Gastrointestinal infection (case definition requires at least one of a list of symptoms),Europe,No,0.514815629,-0.371856987,1.439887762,0.46217978,
original,UNEP 1991,Spain,1988-1990,Prospective cohort,1447,Moderate,"Beach goers, mixture of locals and tourists","Had been present at the bathing beach for at least an hour. No bathing at another beach, bathing in swimming pools, precence of allergic porcesses, problems related to toxi-infections by contaminated food and/or beverages. On the beach for at least one hour",swimmer at both beaches,Non-swimmers at polluted beach,diarrhoea+fever,combination,Self-repored in follow up interview,Telephone interview,5-10 days ,Incidence,any,Enteric,diarrhoea+fever,"Had contact with water, submerged body, head had been immersed, had swallowed seawater or whose face had been splashed by waves",1381,66,,,1,0,1380,66,,,,,,,,,,,Gastrointestinal infection (case definition requires two or more symptoms),Europe,No,,,,,
original,UNEP 1991,Spain,1988-1990,Prospective cohort,1447,Moderate,"Beach goers, mixture of locals and tourists","Had been present at the bathing beach for at least an hour. No bathing at another beach, bathing in swimming pools, precence of allergic porcesses, problems related to toxi-infections by contaminated food and/or beverages. On the beach for at least one hour",swimmer at both beaches,Non-swimmers at polluted beach,vomiting+diarrhoea+fever,combination,Self-repored in follow up interview,Telephone interview,5-10 days ,Incidence,any,Enteric,vomiting+diarrhoea+fever,"Had contact with water, submerged body, head had been immersed, had swallowed seawater or whose face had been splashed by waves",1381,66,,,3,0,1378,66,0.340000004,0.02,6.599999905,,,,,,,,Gastrointestinal infection (case definition requires two or more symptoms),Europe,No,-1.078809619,-3.912023067,1.887069583,1.479360342,
original,UNEP 1991,Spain,1988-1990,Prospective cohort,1447,Moderate,"Beach goers, mixture of locals and tourists","Had been present at the bathing beach for at least an hour. No bathing at another beach, bathing in swimming pools, precence of allergic porcesses, problems related to toxi-infections by contaminated food and/or beverages. On the beach for at least one hour",swimmer at both beaches,Non-swimmers at polluted beach,vomiting+nausea,combination,Self-repored in follow up interview,Telephone interview,5-10 days ,Incidence,any,Enteric,vomiting+nausea,"Had contact with water, submerged body, head had been immersed, had swallowed seawater or whose face had been splashed by waves",1381,66,,,5,0,1376,66,,,,,,,,,,,Gastrointestinal infection (case definition requires two or more symptoms),Europe,No,,,,,
original,Wade 2010,US,"2005, 2007",Prospective cohort,6350,Good,Beachgoers visiting the beach on weekends and holidays,"No previous enrolment in study in past 30 days, an adult (aged 18 or above) was present. ",Swimmer ,Non-swimmer,"Earache, ear infection or runny ears",Multi-symptom,Self-reported,Telephone interview,10-12 days,Incidence,any,Ear,Earache,Body immersion (immersion to the waist or higher),,,,,47,35,,,1.437726974,0.905256212,2.302395105,,,,,,,,Ear infection (sensitive case definition),North America,No,0.363063365,-0.099537268,0.833949924,0.238134488,
original,Wade 2010,US,"2005, 2007",Prospective cohort,6350,Good,Beachgoers visiting the beach on weekends and holidays,"No previous enrolment in study in past 30 days, an adult (aged 18 or above) was present. ",Swimmer ,Non-swimmer,"any of diarrhoea, vomiting, nausea+stomach ache, nausea or stomach ache and inteference with regular activities",Multi-symptom,Self-reported,Telephone interview,10-12 days,Incidence,any,Enteric,GI,Body immersion (immersion to the waist or higher),,,,,207,159,,,1.416107059,1.137040973,1.765841961,,,,,,,,Gastrointestinal infection (case definition requires at least one of a list of symptoms),North America,No,0.347911596,0.128429249,0.568627596,0.112295493,
original,Wade 2010,US,"2005, 2007",Prospective cohort,6350,Good,Beachgoers visiting the beach on weekends and holidays,"No previous enrolment in study in past 30 days, an adult (aged 18 or above) was present. ",Swimmer ,Non-swimmer,3 or more loose stools in a 24h period,Single,Self-reported,Telephone interview,10-12 days,Incidence,any,Enteric,Diarrhoea,Body immersion (immersion to the waist or higher),,,,,136,100,,,1.469205022,1.119421005,1.932950974,,,,,,,,Diarrhoea,North America,No,0.384721458,0.112811595,0.659047842,0.139345989,
original,Wade 2013,US,2009,Prospective cohort,11159,Good,beach goers  ,"Have to have a household member aged 18 or over, had to participate in study and complete follow up interview, cannot have participated in study in previuos 28 days, cannot report illness in previous 3 days. ",swimmer head immersion,No swimming,"Any of diarrhoea, vomiting, nausea and stomach ache, nausea or stomach ache and interference with regular activities",Multi-symptom,Self-reported,Telephone interview,10-14 days,Incidence,head,Enteric,GI,head immiersion regardless of water quality,6231,1692,,,405,79,5826,1613,1.120000005,0.870000005,1.450000048,,,,,,,,Gastrointestinal infection (case definition requires at least one of a list of symptoms),North America,No,0.113328688,-0.139262065,0.371563584,0.130312666,
original,Wade 2013,US,2009,Prospective cohort,11159,Good,beach goers  ,"Have to have a household member aged 18 or over, had to participate in study and complete follow up interview, cannot have participated in study in previuos 28 days, cannot report illness in previous 3 days. ",swimmer body immersion,No swimming,ear ache,Single,Self-reported,Telephone interview,10-14 days,Incidence,any,Ear,earache,body immersion,,,,,,,,,1.849406958,1.203335047,2.962800026,,,,,,,,Earache (single symptom case definition),North America,No,0.614865005,0.185096905,1.086134791,0.22985661,
original,Wade 2013,US,2009,Prospective cohort,11159,Good,beach goers  ,"Have to have a household member aged 18 or over, had to participate in study and complete follow up interview, cannot have participated in study in previuos 28 days, cannot report illness in previous 3 days. ",swimmer body immersion,No swimming,Diarrhoea ,Single,Self-reported,Telephone interview,10-14 days,Incidence,any,Enteric,GI,body immersion,8073,1748,,,345,50,7728,1698,1.516070962,1.118577003,2.09225893,,,,,,,,Diarrhoea,North America,No,0.416122109,0.112057343,0.738244295,0.159741566,
original,Wade 2013,US,2009,Prospective cohort,11159,Good,beach goers  ,"Have to have a household member aged 18 or over, had to participate in study and complete follow up interview, cannot have participated in study in previuos 28 days, cannot report illness in previous 3 days. ",swimmer head immersion,No swimming,ear ache,Single,Self-reported,Telephone interview,10-14 days,Incidence,head,Ear,ear ache,head immersion,,,,,,,,,2.029999971,1.309999943,3.25999999,,,,,,,,Earache (single symptom case definition),North America,No,0.708035767,0.270027101,1.181727171,0.232576549,
original,Wade 2013,US,2009,Prospective cohort,11159,Good,beach goers  ,"Have to have a household member aged 18 or over, had to participate in study and complete follow up interview, cannot have participated in study in previuos 28 days, cannot report illness in previous 3 days. ",swimmer body immersion,No swimming,"Any of diarrhoea, vomiting, nausea and stomach ache, nausea or stomach ache and interference with regular activities",Multi-symptom,Self-reported,Telephone interview,10-14 days,Incidence,any,Enteric,GI,body immersion regardless of water quality,7852,1692,,,508,79,7344,1613,1.412336946,1.104854941,1.823776007,,,,,,,,Gastrointestinal infection (case definition requires at least one of a list of symptoms),North America,No,0.345245749,0.099714048,0.600909054,0.127855867,
original,Wade 2013,US,2009,Prospective cohort,11159,Good,beach goers  ,"Have to have a household member aged 18 or over, had to participate in study and complete follow up interview, cannot have participated in study in previuos 28 days, cannot report illness in previous 3 days. ",swimmer body immersion,No swimming,"Earache, ear infection or runny ears",Multi-symptom,Self-reported,Telephone interview,10-14 days,Incidence,any,Ear,Earache,body immersion regardless of water quality,7913,1727,,,201,24,7712,1703,1.849406958,1.203335047,2.962800026,,,,,,,,Ear infection (sensitive case definition),North America,No,0.614865005,0.185096905,1.086134791,0.22985661,
original,Wade 2013,US,2009,Prospective cohort,11159,Good,beach goers  ,"Have to have a household member aged 18 or over, had to participate in study and complete follow up interview, cannot have participated in study in previuos 28 days, cannot report illness in previous 3 days. ",swimmer head immersion,No swimming,"Earache, ear infection or runny ears",Multi-symptom,Self-reported,Telephone interview,10-14 days,Incidence,head,Ear,Earache,head immersion,6295,1727,,,175,24,6120,1703,2.029036999,1.314564943,3.261847019,,,,,,,,Ear infection (sensitive case definition),North America,No,0.707561314,0.273505777,1.182293653,0.231833637,
original,Wade 2013,US,2009,Prospective cohort,11159,Good,beach goers  ,"Have to have a household member aged 18 or over, had to participate in study and complete follow up interview, cannot have participated in study in previuos 28 days, cannot report illness in previous 3 days. ",swimmer head immersion,No swimming,,Can't tell,Self-reported,Telephone interview,10-14 days,Incidence,head,Enteric,,head immersion,,,,,,,,,1.419358015,1.051059961,1.840633035,,,,,,,,Gastrointestinal infection (case definition not reported),North America,No,0.350204676,0.049799141,0.610109568,0.142936334,
original,Yau 2014,US,2007-2008,Prospective cohort,6165,Good,"Beachgoers, all ages, residents of US, Canada or Mexico","No prior participation in the study, a family member older than 18 at the beach, a home address in the IS, Canada, or Mexico. Individuals who reported illness prior to visiting the beach were excluded from incidence measures",Head immersion,No contact,"Any of 1) diarrhoea, 2) vomiting, 3)nausea and abdominal cramps, 4) nausea and missed daily activities due to gastrointestinal illness or 5) abdominal cramps and missed daily activities due to gastrointestinal illness",Multi-symptom,Self-reported,Phone,10 days,Incidence,head,Enteric,Gastrointestinal illness,head immersion and swallowing water,3017,1750,,,227,111,2790,1639,1.120000005,0.829999983,1.5,,,,1.120000005,0.829999983,1.5,,Gastrointestinal infection (case definition requires at least one of a list of symptoms),North America,No,0.113328688,-0.186329603,0.405465096,0.15096803,
original,Yau 2014,US,2007-2008,Prospective cohort,6165,Good,"Beachgoers, all ages, residents of US, Canada or Mexico","No prior participation in the study, a family member older than 18 at the beach, a home address in the IS, Canada, or Mexico. Individuals who reported illness prior to visiting the beach were excluded from incidence measures",Body contact,No contact,"Any of 1) diarrhoea, 2) vomiting, 3)nausea and abdominal cramps, 4) nausea and missed daily activities due to gastrointestinal illness or 5) abdominal cramps and missed daily activities due to gastrointestinal illness",Multi-symptom,Self-reported,Phone,10 days,Incidence,any,Enteric,Gastrointestinal illness,"Water up to waist or higher, including head immersion and swallowing water",3891,1750,,,284,111,3607,1639,1.019999981,0.769999981,1.340000033,,,,1.019999981,0.769999981,1.340000033,,Gastrointestinal infection (case definition requires at least one of a list of symptoms),North America,No,0.019802609,-0.261364788,0.292669624,0.141335309,
original,Begier 2008,Mexico,2004,Case-control study of outbreak,25,Poor,"Holiday makers to Mexico, adults and children",,Swimming,Non-bathers,,,Lab-diagnosed,,24 days,Incidence,head,Specific,Echovirus infection,,,,,,,,,,5,0.209999993,314,,,,,,,,Echovirus infection,North America,No,1.609437943,-1.560647726,5.749392986,1.864806294,
